candidate,tweet_time,tweet_text,tweet_lang
BernieSanders,2016-04-14 00:33:17,"""Jane and I left New York City when we were kids and it's great to be back!"" - Bernie #NewYorkForBernie",en
BernieSanders,2016-04-14 00:16:07,"RT @Latinos4Bernie: ""We have to wake up on April 19th &amp; hold our heads high. We know, if you make it in NY, you make it anywhere!""-@lsarsou…",en
BernieSanders,2016-04-14 00:11:25,“The cause is right and the time is NOW.” - @NinaTurner #NewYorkforBernie,en
BernieSanders,2016-04-13 23:53:42,Watch live as thousands come out to New York’s Washington Square Park for Bernie: https://t.co/un7NylpKKh #NewYorkforBernie,en
BernieSanders,2016-04-13 23:39:52,RT @brigidbergin: .@BernieSanders rally starts with field director calling on volunteers to door knock this weekend https://t.co/ikhNtmo4eO,en
BernieSanders,2016-04-13 22:17:11,"RT @PolitiFact: Bernie Sanders: Hillary Clinton supports and continues ""to support fracking."" https://t.co/tIDFZMnKQg https://t.co/AHwHiWaN…",en
BernieSanders,2016-04-13 21:57:07,This momentum is incredible – but imagine what our momentum can be if we win New York's primary. Make a plan: https://t.co/Rl9W6Y8yER,en
BernieSanders,2016-04-13 20:59:39,"RT @danielmarans: 1 in 5 profitable U.S. corporations pays no federal taxes, according to a @USGAO study @berniesanders requested https://t…",en
BernieSanders,2016-04-13 20:50:53,RT @nightlyshow: #TONIGHTLY: @BernieSanders joins us! 11:30/10:30c. #NightlyShow https://t.co/QpCSRR7tHV,en
BernieSanders,2016-04-13 20:32:04,"We need strong progressives in Congress like @LucyFlores, @pramilaj and @ZephyrTeachout. Help us elect them: https://t.co/8JM6UMMa7t",en
BernieSanders,2016-04-13 19:11:06,Thank you to those on strike today. You're standing up for justice not just for Verizon workers but for millions who don’t have a union.,en
BernieSanders,2016-04-13 18:31:08,What I care about is that they stop destroying the jobs of their employees and start investing in cities like Buffalo and Baltimore.,en
BernieSanders,2016-04-13 18:28:31,"I don’t want the support of McAdam, Immelt and their friends in the billionaire class. I welcome their contempt. https://t.co/OIiykGeHQT",en
BernieSanders,2016-04-13 16:50:43,"RT @jamieson: .@BernieSanders is no stranger to picket lines. He joined Verizon workers back in 2003, too https://t.co/BNvGss2v9N",en
BernieSanders,2016-04-13 16:11:48,Some politicians send press releases. Bernie shows up on the picket line. #VerizonStrike https://t.co/EAFtUJoTwK,en
BernieSanders,2016-04-13 16:09:36,RT @CWADennis: Thank you @BernieSanders for standing w/ workers! #VerizonStrike #StandUp2Vz https://t.co/fQhGvnVLng,en
BernieSanders,2016-04-13 15:35:01,"RT @TWULocal100: TWU Local 100 feels the Bern, endorses Bernie Sanders for President. https://t.co/ykFZMfcY4F",en
BernieSanders,2016-04-13 14:56:08,"RT @nytopinion: Jeff Merkley, senator from Oregon, explains why he's endorsing colleague @BernieSanders in an op-ed for the NYT: https://t.…",en
BernieSanders,2016-04-13 13:14:01,Today three out of the four largest banks in this country are larger than when we bailed them out because they were too big to fail.,en
BernieSanders,2016-04-13 02:02:07,"Roosevelt battled his era’s elite. He called them “economic royalists.” Bernie calls them the “billionaire class.”
https://t.co/ipgBv6BY5N",en
BernieSanders,2016-04-13 01:21:51,"As president, I will continue to fight to protect tribal lands from companies who put profits over people.
https://t.co/nwGZKfmY6g",en
BernieSanders,2016-04-12 23:42:06,How does it happen that every major country on earth guarantees health care to all of their people as a right except the United States?,en
BernieSanders,2016-04-12 22:27:03,"You can’t stand and fight for working families and the middle class if you are dependent upon big-money interests. 
https://t.co/7yK2jfrw53",en
BernieSanders,2016-04-12 21:33:08,"We need to adopt fair trade policies which not only raise wages in this country, but lift living standards throughout the world.",en
BernieSanders,2016-04-12 20:19:49,RT @steveaoki: ✌️✌️ @BernieSanders #feelthebern https://t.co/FTK9vhcDNw,und
BernieSanders,2016-04-12 19:48:07,"Making women travel hundreds of miles, wait weeks for an appointment and face harassment at the clinic door is a national disgrace.",en
BernieSanders,2016-04-12 19:11:05,"For the past 40 years, the extreme right-wing has made it more and more difficult for women to access abortion care. That is unacceptable.",en
BernieSanders,2016-04-12 18:31:32,Goldman Sachs executives shouldn't be getting tax breaks for defrauding the American people. They should be in jail. https://t.co/dTS4FykAma,en
BernieSanders,2016-04-12 18:28:47,"RT @ThisWeekABC: WATCH LIVE: Rosario Dawson speaks at @BernieSanders campaign rally in Syracuse, NY https://t.co/eZaskcuJXO https://t.co/5r…",en
BernieSanders,2016-04-12 17:47:04,I opposed the Keystone pipeline from the start because it was a no brainer. Evolving is not good enough. We need leadership.,en
BernieSanders,2016-04-12 16:08:07,"With a week until the New York primary, I need your help to win this election and reclaim our democracy. https://t.co/T3B7Rc1rUT",en
BernieSanders,2016-04-12 15:35:05,"Goldman Sachs just acknowledged to the whole world that the financial system is based on fraud.
https://t.co/A9ycODcgrq",en
BernieSanders,2016-04-12 14:27:10,"RT @350action: Climate leaders don't frack. As president, will @HillaryClinton ban fracking? https://t.co/YvPiupJpl9",en
BernieSanders,2016-04-12 14:02:05,African-American women earn just 60 cents for every dollar a white male earns. The figure for Latina women is just 55 cents. #EqualPayDay,en
BernieSanders,2016-04-12 13:55:36,"The pay disparity is even worse for women of color who face a pay gulf, not a gap. #EqualPayDay",en
BernieSanders,2016-04-12 13:14:03,Why is it that women are going to work and earning 79 cents on the dollar compared to men? Shameful. We need pay equity. #EqualPayDay,en
BernieSanders,2016-04-12 04:34:03,"RT @ABC: Bernie Sanders: ""We need to put an end to fracking…all over this country."" https://t.co/mZlfCsbdd4 https://t.co/YBndjeNk3e",en
BernieSanders,2016-04-12 01:08:06,Young people all over this country are demanding their voice be heard in determining the future of this country. That's democracy!,en
BernieSanders,2016-04-11 23:25:29,Glad to see California show us that we can live in a country where everyone has access to paid family leave. https://t.co/VddItqwK7H,en
BernieSanders,2016-04-11 22:35:44,RT @DannyEFreeman: A jammed packed arena awaits @BernieSanders at SUNY Buffalo. https://t.co/hZAkRaQ59W,en
BernieSanders,2016-04-11 22:12:03,Americans understand that our gov't is dominated by big money. Glad to see people taking action to restore democracy. #DemocracySpring,en
BernieSanders,2016-04-11 21:57:52,We must overturn Citizens United if we are serious about maintaining the foundations of American democracy. #DemocracySpring,en
BernieSanders,2016-04-11 21:11:04,The New York primary is just 8 days away. Make sure you have a plan to get there and make your voice heard: https://t.co/u3sRnvhgYP,en
BernieSanders,2016-04-11 19:48:05,"It’s wrong to think we can frack our way out of the climate crisis. Natural gas isn’t a ""bridge fuel,” it’s a fossil fuel.",en
BernieSanders,2016-04-11 18:34:20,"Fracking pollutes water, degrades air quality and worsens climate change. No amount of regulation can make it safe.
https://t.co/KaeOnmJmGa",en
BernieSanders,2016-04-11 17:23:05,It is time to take marijuana off the federal list of controlled substances and let states decide. Sign if you agree: https://t.co/6BlaUnQgTU,en
BernieSanders,2016-04-11 16:04:02,"Right now, under the Federal Controlled Substance Act, marijuana is a schedule one drug alongside heroin. That's pretty crazy.",en
BernieSanders,2016-04-11 14:44:02,"We're spending $80 billion a year locking up people, and nobody thinks that that makes sense. Sign if you agree: https://t.co/m4w1SfQoiC",en
BernieSanders,2016-04-11 13:22:01,Corporations should not be making profits by imprisoning our sons and daughters. We must put an end to the private prison racket in America.,en
BernieSanders,2016-04-11 02:24:13,"People should be rewarded for getting an education, not punished with student debt of $50,000, $100,000 or more.",en
BernieSanders,2016-04-11 01:09:06,Right now we have a fundamentally corrupt energy policy. It is rigged to boost the profits of big oil at the expense of average Americans.,en
BernieSanders,2016-04-10 23:34:03,I want to move to public funding of elections so anyone can run for office without having to beg for money from the wealthy and powerful.,en
BernieSanders,2016-04-10 21:49:02,"ICYMI: Bernie and the Big Banks — @RBReich, former Secretary of Labor
https://t.co/3BDRMoPuaJ",en
BernieSanders,2016-04-10 20:25:13,"New York, let's make a little bit of history. Make a plan to vote on Tuesday, April 19: https://t.co/9BWoUQhCY7
https://t.co/MJFJkUV9ek",en
BernieSanders,2016-04-10 20:03:24,RT @LaOpinionLA: Bernie Sanders gana a Clinton en los caucus demócratas de Wyoming https://t.co/Jc1GYCAZZ4 https://t.co/RqOiAG3Ywm,es
BernieSanders,2016-04-10 19:11:05,"Transitioning toward a completely clean energy system is possible and affordable, and will create millions of good jobs.",en
BernieSanders,2016-04-10 18:20:06,RT @kronayne: The scene at Bernie Sanders' afternoon rally at Coney Island. https://t.co/e4JBMblYhT,en
BernieSanders,2016-04-10 16:54:02,"Climate change is an economic, public health, national security and environmental problem. It is every kind of issue at once.",en
BernieSanders,2016-04-10 15:10:04,"As president, I'll ban fossil fuels lobbyists from working in the White House. Climate change skepticism has no place in the Oval Office.",en
BernieSanders,2016-04-10 14:37:14,RT @FaceTheNation: .@BernieSanders: Wyoming is the 8th victory that we have won in the last 9 contests.,en
BernieSanders,2016-04-10 01:21:07,"""Welfare reform was an intentional effort to curb financial assistance to poor people..."" https://t.co/kuBG52HAhj",en
BernieSanders,2016-04-10 00:13:01,"It's clear that the ""war on drugs"" was a miserable failure that we must bring to an end.",en
BernieSanders,2016-04-09 23:20:15,Thank you for your support @RickNolanMN! https://t.co/pQQEfGYH1G,en
BernieSanders,2016-04-09 22:40:04,"We know that ""tough on crime"" policies have failed. Millions of lives have been destroyed and we now live in the most incarcerated nation.",en
BernieSanders,2016-04-09 22:01:08,"RT @cascamike: ""are you prepared to expand benefits for millions of seniors and disabled veterans who need it?"" -- @BernieSanders https://t…",en
BernieSanders,2016-04-09 20:53:41,We appreciate and thank the people of Wyoming so much for their support! https://t.co/5QKg7o5h9R,en
BernieSanders,2016-04-09 20:20:02,"Watch our new ad featuring footage shot by the people powering this movement: you. #MakeHistory
https://t.co/I9thEBZoB7",en
BernieSanders,2016-04-09 19:54:06,Nowhere is the dearth of affordable housing more on display than in New York. We need to do more to address this housing crisis.,en
BernieSanders,2016-04-09 18:36:01,"""Virtually every American between 18 and 24 is paying a price for mass incarceration."" - @BenJealous https://t.co/TfC4Hnkh21",en
BernieSanders,2016-04-09 17:58:30,RT @AdaFreiria: Bernie provides the best plan for Puerto Rico @LuisSepulvedaNY #StandUpForPuertoRico #UnidosConBernie https://t.co/JIVZ9CNW…,en
BernieSanders,2016-04-09 17:56:28,15 dollars an hour everywhere. #FamilyValuesIn5Words,en
BernieSanders,2016-04-09 17:07:06,We can’t properly reform our broken criminal justice system without ending the death penalty.,en
BernieSanders,2016-04-09 16:02:05,"Wyoming — we've won seven out of the last eight caucuses. With your help today, we are going to win here in Wyoming. https://t.co/Yynp6HwTEo",en
BernieSanders,2016-04-09 15:15:37,"If we stand up and fight back, there is nothing that we cannot accomplish. Wyoming, let’s caucus! https://t.co/dVDQSd5T4M",en
BernieSanders,2016-04-09 14:33:00,"Wyoming: today you caucus. Get to your caucus location by 9am. If there's a large turnout, we can win. Join history in the making. #WYCaucus",en
BernieSanders,2016-04-09 05:05:19,"RT @BenJealous: ""We have record numbers of teachers packing backpacks of food for children on Fridays"" @benjealous https://t.co/rGm84CXMBz…",en
BernieSanders,2016-04-09 03:18:46,"RT @Yamiche: .@BernieSanders highlights New York roots at Greenpoint, Brooklyn rally in frigid weather https://t.co/wFZGpeDV9g https://t.co…",en
BernieSanders,2016-04-08 23:36:49,"That's just a ""single issue"" where @HillaryClinton and I differ.",en
BernieSanders,2016-04-08 23:33:28,"In my view, we need to repeal the 1996 welfare reform provisions and expand, not weaken, the social safety net.",en
BernieSanders,2016-04-08 23:24:30,"In 2008, @HillaryClinton said that “welfare should not be an anti-poverty program.” I disagree.",en
BernieSanders,2016-04-08 23:22:51,This legislation has weakened the social safety net and increased extreme poverty. That is unacceptable.,en
BernieSanders,2016-04-08 23:21:46,This legislation gave Republican governors like Scott Walker the responsibility to provide a safety net for families in need.,en
BernieSanders,2016-04-08 23:15:26,"In 1994, welfare provided a vital safety net to more than 14 million Americans. Today, it only helps 4.4 million.",en
BernieSanders,2016-04-08 23:13:31,"Families LIVING IN POVERTY receiving cash benefits:
1996: 68%
2014: Only 23%",en
BernieSanders,2016-04-08 23:11:58,"From 1996 to 2011, households living in EXTREME poverty increased 182% for African Americans; 132% for Hispanics; 109% for White Americans.",en
BernieSanders,2016-04-08 23:09:26,The number of children in extreme poverty has skyrocketed from 1.4 million to 3.5 million.,en
BernieSanders,2016-04-08 23:07:44,It established strict work requirements for receiving benefits and severely limited access to benefits for undocumented people.,en
BernieSanders,2016-04-08 23:03:51,"Since this legislation was signed into law, families living in extreme poverty have more than doubled from 636,000 to 1.65 million.",en
BernieSanders,2016-04-08 23:00:49,It turns out that the welfare reform bill has been an absolute disaster.,en
BernieSanders,2016-04-08 22:57:03,"Unfortunately, @HillaryClinton supported this bill calling it “a critical first step to reforming our nation’s welfare system.”",en
BernieSanders,2016-04-08 22:53:40,"I called that bill “an assault on the poor, women and children, minorities, and immigrants.” I believed that then and I believe that now.",en
BernieSanders,2016-04-08 22:51:18,"One of the biggest differences between the Clintons and myself in this campaign is our view on welfare reform.
https://t.co/kuBG52HAhj",en
BernieSanders,2016-04-08 21:44:05,It wasn't Governor Cuomo who had the idea to raise the minimum wage. It was the people telling him what to do. That's how change happens.,en
BernieSanders,2016-04-08 21:31:21,"We’re in Greenpoint, Brooklyn. Tune in live to our rally here: https://t.co/xFsa5Zwyx6 #BernieInBrooklyn https://t.co/1G7swa41YF",en
BernieSanders,2016-04-08 21:25:02,"RT @paullarocco: .@BernieSanders takes stage in Greenpoint. ""One person, one vote, not about the millionaires and billionaires..."" https://…",en
BernieSanders,2016-04-08 20:53:41,"When Americans begin to stand up to Wall Street and the billionaire class, Congress is going to have to start paying attention.",en
BernieSanders,2016-04-08 19:13:48,Bernie’s back in Brooklyn. Watch live here: https://t.co/xFsa5ZO9VG #BernieInBrooklyn https://t.co/mQJmbnqmDe,en
BernieSanders,2016-04-08 19:06:10,"RT @kartpath: .@BernieSanders takes the stage in Flatbush, to chants of ""welcome home, Bernie!"" https://t.co/wQ9Il7RNlX",en
BernieSanders,2016-04-08 18:08:05,"The problems facing this country now are so serious, are so deep, that the same-old, same-old establishment politics ain't going to do it.",en
BernieSanders,2016-04-08 16:56:38,It is a national embarrassment that some American politicians refuse to recognize the reality of climate change.,en
BernieSanders,2016-04-08 15:15:09,RT @TheView: We’re about to #FeelTheBern: Sen. @BernieSanders joins the ladies NEXT! #BernieOnTheView  https://t.co/Tk2opDM1w3,en
BernieSanders,2016-04-08 15:04:08,Low-income communities will bear the most severe consequences of our nation's dependence on fossil fuels. We've gotta get our act together.,en
BernieSanders,2016-04-08 13:34:01,Join Bernie and @SusanSarandon at our Greenpoint Rally today at 3 PM in Brooklyn. RSVP here: https://t.co/GpJtNF5UbN #BernieInBrooklyn,en
BernieSanders,2016-04-08 13:12:43,Bernie is in Brooklyn today! Join us for our Flatbush Rally with @MarkRuffalo at 1 PM! RSVP: https://t.co/VEIDPMJ8pg #BernieInBrooklyn,en
BernieSanders,2016-04-08 12:55:58,"RT @NYWFP: TODAY: #BernieInBrooklyn! 

1pm Flatbush: https://t.co/L1CECMbTb2

3pm Greenpoint: https://t.co/IbHCRw32AP 

#WFP4Bernie #FeelTh…",en
BernieSanders,2016-04-08 12:43:44,"RT @TODAYshow: ""I will fight as hard as I can for pay equity for women"" -@BernieSanders #BernieTODAY",en
BernieSanders,2016-04-08 12:18:36,"RT @Morning_Joe: .@BernieSanders on $15 min. wage: When an idea catches fire, when people see justice, it moves very, very quickly https://…",en
BernieSanders,2016-04-08 12:18:10,"RT @Morning_Joe: NEW: @BernieSanders invited to speak at the Vatican: 'I am a big, big fan of the Pope' https://t.co/H3hsF1W5te",en
BernieSanders,2016-04-08 11:56:00,RT @NBCNewsPR: Coming up at 8am on @TODAYshow: town hall with @BernieSanders live on the plaza. Ask questions with #BernieTODAY https://t.c…,en
BernieSanders,2016-04-08 01:52:39,RT @DavidFBowen: Who's feeling the Bern??? This guy! @People4Bernie Unite! #FeelTheBern https://t.co/bKLYHWzpqn,en
BernieSanders,2016-04-08 01:35:06,I have voted against and led the opposition to every one of these disastrous trade agreements. https://t.co/6PQMpWkeyK,en
BernieSanders,2016-04-08 00:34:06,You’re looking at the guy who’s not just talking the talk when it comes to campaign finance – I am walking the walk.,en
BernieSanders,2016-04-07 23:47:29,"RT @ErikaAndiola: Join Senator @BernieSanders and special guests at 8:00pm ET!

1-877-229-8493
Code: 114593

Online: https://t.co/g2glovxkd…",en
BernieSanders,2016-04-07 22:24:49,"As president, I would formally apologize for our country's deplorable practice of slavery.",en
BernieSanders,2016-04-07 21:50:34,"""We have a broken and immoral healthcare system where 29 million people remain uninsured."" — @PaulYSong 
https://t.co/BchHBcEA0y",en
BernieSanders,2016-04-07 21:47:56,RT @CBSEveningNews: TONIGHT on CBS Evening News: @BernieSanders sits down with @CharlieRose for a one-on-one interview https://t.co/9Fd0W3l…,en
BernieSanders,2016-04-07 20:42:59,RT @TODAYshow: Tomorrow on TODAY…@BernieSanders joins us for a live town hall on the plaza. Send in your questions w/ #BernieTODAY https://…,en
BernieSanders,2016-04-07 20:27:03,"As a father of four and a grandfather of seven, I care about leaving a healthy, livable planet for all of our kids and grandchildren.",en
BernieSanders,2016-04-07 18:02:07,Climate change is the single greatest threat facing our planet.,en
BernieSanders,2016-04-07 16:53:36,"While the political establishment wants to win elections their way, we're doing it differently.
https://t.co/ayWvBqZwNM",en
BernieSanders,2016-04-07 16:14:06,I don't go to unions and then leave to go to Wall Street fundraisers. Unions are my family. I have worked with them for my entire life.,en
BernieSanders,2016-04-07 15:07:20,"RT @PaAFL_CIO: ""I grew up in this movement, you are my family."" @BernieSanders #PAAFLCIOConvention https://t.co/0uouiiGeq7",en
BernieSanders,2016-04-07 14:59:51,Millions of people are working incredible hours – some with two or three jobs – just trying to care for themselves and their families.,en
BernieSanders,2016-04-07 14:59:32,"RT @kartpath: “I believe @BernieSanders is a protester. He’s not scared.” — Erica Garner
https://t.co/VLsmDz9jyT",en
BernieSanders,2016-04-07 13:21:03,"What Republicans are saying, very loudly and clearly, is that no woman in this country, has the right to control her own body. I disagree.",en
BernieSanders,2016-04-07 03:04:02,"The Affordable Care Act, which I voted for and helped write, is a step forward for this country. But we must build on it and go further.",en
BernieSanders,2016-04-07 01:56:02,29 million Americans have no health insurance and even more are underinsured with high co-payments and deductibles. That's an embarrassment.,en
BernieSanders,2016-04-07 00:08:06,"Democratic socialism means that we must reform a political system in America today, which is not only grossly unfair but also corrupt.",en
BernieSanders,2016-04-06 23:33:25,RT @kylieatwood: .@BernieSanders stops by CWA protest in downtown Philly https://t.co/mnqf5szbz7,en
BernieSanders,2016-04-06 22:45:34,Only one Democratic candidate takes gun lobby money to fund her campaign. https://t.co/rWaWG2Rfun,en
BernieSanders,2016-04-06 22:34:07,We must fundamentally re-write our trade policies and rebuild factories that were closed as a result of bad trade deals.,en
BernieSanders,2016-04-06 20:23:05,Our job cannot be to cut Social Security. Our job must be to expand it so that every American can retire with dignity and respect.,en
BernieSanders,2016-04-06 18:12:04,"We can live in a nation where every person, no matter their sexual orientation, realizes the full promise of equality.",en
BernieSanders,2016-04-06 16:04:07,New parents shouldn't be forced to go back to work immediately because they can't afford to stay home to take care of their baby.,en
BernieSanders,2016-04-06 13:46:02,"Corporate greed needs to end. They're taking advantage of the benefits of America, yet refuse to accept their responsibilities as Americans.",en
BernieSanders,2016-04-06 13:27:25,Congratulations to the UConn Huskies for winning another women's NCAA National Basketball Championship.,en
BernieSanders,2016-04-06 02:45:52,"The corporate media and establishment keep counting us out, but we keep winning by large margins. Keep us going: https://t.co/jbKRk7DsGg",en
BernieSanders,2016-04-06 02:18:34,Tune in to Bernie’s remarks live from Laramie here: https://t.co/cTQN1Nb6mn!,en
BernieSanders,2016-04-06 02:14:09,"RT @MoveOn: Wisconsinites, thank you for supporting progressive values. Stay in line to make your voice heard. Every vote matters. #FeelThe…",en
BernieSanders,2016-04-06 01:40:29,"Wisconsin, today you sent a strong message: when we stand together there is nothing we cannot accomplish. Thank you! https://t.co/q4R6MeWehI",en
BernieSanders,2016-04-06 01:20:13,"Your voice matters. Say in line and vote, Wisconsin. #WIPrimary https://t.co/7d22T2hknu",en
BernieSanders,2016-04-06 01:19:37,RT @maryaliceparks: Also in ABC prelim exit poll data - 2X as many Dem voters said theyre excited abt what Sanders would do in office as sa…,en
BernieSanders,2016-04-06 00:03:07,Wisconsin: It’s not too late to go out and vote for Bernie. Text VOTE to 82623 for your polling location. https://t.co/QBqeqtW73D,en
BernieSanders,2016-04-05 23:02:02,"If there is a large voter turnout, we will win. Can you call voters today and get them to the polls? https://t.co/XHC68j2pEw",en
BernieSanders,2016-04-05 22:16:07,We should be working to end discrimination in all forms. This law is a deplorable step in the wrong direction. https://t.co/VIrznIYOCL,en
BernieSanders,2016-04-05 21:48:03,Wisconsin — It's your turn to vote for our political revolution. Grab your friends and family and go out and vote. Polls close at 8 PM.,en
BernieSanders,2016-04-05 20:42:16,"✔️ Doesn’t actually support $15 federal minimum wage.

https://t.co/U9rCVGxAwx",en
BernieSanders,2016-04-05 20:22:45,RT @janeosanders: The first four years of a child's life are the most important and formative. We need to invest in quality child care.,en
BernieSanders,2016-04-05 20:02:53,Puerto Rico debe recibir el tiempo necesario para reestructurar su deuda y hacer crecer su economía de forma justa. https://t.co/lbKzj1Z7Mh,es
BernieSanders,2016-04-05 18:22:05,Wisconsin — don't know where to vote for Bernie today? Head to https://t.co/nfOM3F6Vka for your polling location. https://t.co/5ileeHKW6O,en
BernieSanders,2016-04-05 16:51:08,Maryland: the deadline to register to vote is today! Visit https://t.co/sDJpuIjPwB to find out how to join the political revolution.,en
BernieSanders,2016-04-05 16:13:09,RT @MSNBC: LIVE NOW: @mitchellreports interviews @BernieSanders ahead of today's Wisconsin primary. Tune in to @MSNBC to watch! https://t.c…,en
BernieSanders,2016-04-05 15:47:48,We need your help today to win Wisconsin! Make calls to WI voters now: https://t.co/keUZhfd3v8,en
BernieSanders,2016-04-05 14:39:46,"Let's send a strong message today, Wisconsin. Get involved and make change happen. Go vote.
https://t.co/YWnKD3vghU",en
BernieSanders,2016-04-05 13:43:04,Congratulations to the Villanova Wildcats for winning the men's NCAA National Basketball Championship.,en
BernieSanders,2016-04-05 12:58:21,Wisconsin — today we have an opportunity to move our revolution forward. Grab a friend or family member and vote for real change. #WIPrimary,en
BernieSanders,2016-04-05 01:17:04,"""The major media don’t know how to report on movements."" — @RBReich
https://t.co/86IOLPIkmC",en
BernieSanders,2016-04-05 00:25:28,Making the American taxpayer pick up BP's bill for cleaning the disastrous Deepwater Horizon spill is an outrage. https://t.co/Tn3owikZ8X,en
BernieSanders,2016-04-04 23:56:07,"A victory for workers fighting for collective bargaining rights at Trump's Vegas hotel. Unions make America great.
https://t.co/qldMkohxMo",en
BernieSanders,2016-04-04 23:22:33,"RT @ariannaijones: “Why I endorse Bernie Sanders for President of the United States” by Barbara Lawton, former Lt. Gov. of Wisconsin https:…",en
BernieSanders,2016-04-04 22:45:47,".@MarkRuffalo is right: the owners of this country want you to give up. I'm asking you not to give up. Get involved.
https://t.co/YGQq6ACLow",en
BernieSanders,2016-04-04 21:41:59,"Martin Luther King, Jr. was one of the great leaders of our history. We must continue his fight for civil rights and racial justice.",en
BernieSanders,2016-04-04 20:39:05,We need to federally fund and require body cameras for law enforcement officers to make it easier to hold them accountable.,en
BernieSanders,2016-04-04 18:57:05,"As president, I will proudly stand with working families and fight for a $15 an hour federal minimum wage.
https://t.co/TrJNAdX0nI",en
BernieSanders,2016-04-04 18:41:28,"Not too long ago, they told us that a $15 min wage was unrealistic. Some said it was ‘pie-in-the-sky.’ NY and CA are just the tipping point.",en
BernieSanders,2016-04-04 18:09:23,RT @MSNBC: .@BernieSanders calls for shutting down New York nuclear power plant: https://t.co/wkwl8GVv5q https://t.co/XoHispt3bY,en
BernieSanders,2016-04-04 17:25:23,RT @mcbyrne: UW professor @saragoldrickrab makes the case for @BernieSanders free college plan. https://t.co/1or4poTh3s #WIPrimary,en
BernieSanders,2016-04-04 16:35:42,"Today, the Supreme Court helped ensure the equality of one person, one vote. Now, we must continue to fight all forms of voter suppression.",en
BernieSanders,2016-04-04 16:35:31,RT @nytimes: Breaking News: The Supreme Court rejected a conservative bid to include only eligible voters in electoral districts https://t.…,en
BernieSanders,2016-04-04 15:17:05,We need a new approach to trade in this country — one that benefits working families and not just the CEOs of multinational corporations.,en
BernieSanders,2016-04-04 13:28:06,The reason that our campaign is doing well is that we are doing something unusual in American politics: we are telling the truth.,en
BernieSanders,2016-04-04 01:54:07,"Let me be clear: I have consistently opposed offshore drilling in the Arctic, in the Gulf and in the Atlantic.",en
BernieSanders,2016-04-04 01:02:19,RT @lsarsour: Two PROUD Brooklynites who got @BernieSanders back. #FeelTheBern Honored to stomp ground with @rosariodawson. https://t.co/iC…,en
BernieSanders,2016-04-04 00:59:57,"RT @DannyEFreeman: Introducing @BernieSanders in Madison, WI tonight? Brooklyn Muslim activist, @lsarsour. https://t.co/fCUjLesYmn",en
BernieSanders,2016-04-03 23:57:04,"My climate plan will cut U.S. carbon pollution 40 percent by 2030 and over 80 percent by 2050, in part by putting a tax on carbon pollution.",en
BernieSanders,2016-04-03 22:48:35,"Let's send a very strong message to Gov. Walker that his voter suppression efforts will not work! Vote on April 5.
https://t.co/BiRKvnXlNM",en
BernieSanders,2016-04-03 22:06:30,"RT @MehcadBrooks: I'm giving speech/introducing Bernie in #Milwaukee tmw at BMO Harris Bradley Center. Come join us. Doors open at 4.

http…",en
BernieSanders,2016-04-03 21:42:35,"Join me tomorrow for a #WIPrimary Rally in Milwaukee with @thesummerset, @3OH3 and others! https://t.co/xrm7apk6tc https://t.co/0mCAIvtH77",en
BernieSanders,2016-04-03 21:05:19,RT @saragoldrickrab: Fact: The Pell Grant's purchasing power will continue to erode under Hillary's plan. The poor won't be helped.,en
BernieSanders,2016-04-03 20:23:07,I recognize it's a bold peice of legislation. But I do not believe it is pie-in-the-sky to leave this planet habitable to our grandchildren.,en
BernieSanders,2016-04-03 19:22:23,I am proud to have introduced the most comprehensive climate change legislation in the history of the United States Senate.,en
BernieSanders,2016-04-03 18:53:31,RT @saragoldrickrab: FACT: Hillary's #highered plan prioritize private college like those her &amp; Trump's kids attend. Bernie's #FreeCollege…,en
BernieSanders,2016-04-03 18:43:48,RT @3OH3: We're honored and excited to be playing for @BernieSanders in Milwaukee on Monday! #FeelTheBern https://t.co/W6HHGSdEST,en
BernieSanders,2016-04-03 17:58:02,The Keystone Pipeline would transport some of the dirtiest fuel on this planet. I’ve led the opposition to it from the beginning.,en
BernieSanders,2016-04-03 17:36:44,RT @saragoldrickrab: Fact: Hillary Clinton's higher ed plan continues to leave undocumented students out of higher ed. Bernie's fully incor…,en
BernieSanders,2016-04-03 15:30:02,Climate change is already having devastating effects across the world. It’s too late for incremental change. We must act boldly.,en
BernieSanders,2016-04-03 14:28:37,"RT @ThisWeekABC: .@BernieSanders: Having been an independent ""makes my candidacy even stronger"" https://t.co/7YBe72r71A #ThisWeek https://t…",en
BernieSanders,2016-04-03 13:21:01,A strong and growing trade-union movement not only protects its own members but drives up wages for all Americans.,en
BernieSanders,2016-04-03 12:04:40,RT @CNNSotu: This week on #CNNSOTU @BernieSanders will talk to @jaketapper ahead of the Wisconsin primary. https://t.co/HVLxarQrIF,en
BernieSanders,2016-04-03 02:29:41,RT @abrito2007: @BernieSanders packs Puerto Rico kickoff event #FeelTheBern https://t.co/sCQNFiJF4f,en
BernieSanders,2016-04-03 01:02:07,"As president, I will increase funding for education and demand that profitable corporations start paying their fair share of taxes.",en
BernieSanders,2016-04-03 00:33:23,"RT @gdebenedetti: MILWAUKEE — ""Think of all the things that Governor Walker does, and I will do the opposite,"" says @BernieSanders https://…",en
BernieSanders,2016-04-02 23:53:04,Walker has provided huge tax breaks for corporations while making the largest cuts to education in Wisconsin history. He's got it backwards.,en
